date,label,open,high,low,close,volume
6/9/2019 0:00,ETH/USD,244.36,245.08,226.01,231.3,22706910.21
6/8/2019 0:00,ETH/USD,249.69,251.08,241.85,244.36,8780408.58
6/7/2019 0:00,ETH/USD,250,253.99,244.4,249.69,21677982.31
6/6/2019 0:00,ETH/USD,246.26,251.66,235.94,250,15777340.97
6/5/2019 0:00,ETH/USD,241.44,249.64,238.05,246.26,17137712.3
6/4/2019 0:00,ETH/USD,249.38,251.51,235,241.44,50648964.07
6/3/2019 0:00,ETH/USD,269.4,270.62,245.68,249.38,42397471.05
6/2/2019 0:00,ETH/USD,264.37,273.7,263.5,269.4,19710698.61
6/1/2019 0:00,ETH/USD,267.13,276.5,260.74,264.37,28748979.15
5/31/2019 0:00,ETH/USD,254.31,268.59,245.32,267.13,53070499.86
5/30/2019 0:00,ETH/USD,270.25,289.42,239.86,254.31,119270596.3
5/29/2019 0:00,ETH/USD,272.12,275,260.79,270.25,32032978.71
5/28/2019 0:00,ETH/USD,272.55,277,263.8,272.12,32446153.2
5/27/2019 0:00,ETH/USD,268.5,280.5,264.4,272.55,53016598.38
5/26/2019 0:00,ETH/USD,250.95,273.52,245.55,268.5,52321167.78
5/25/2019 0:00,ETH/USD,249.58,258,248.01,250.95,25123161.27
5/24/2019 0:00,ETH/USD,245.43,255.33,242.88,249.58,24639339.55
5/23/2019 0:00,ETH/USD,243.59,247.87,229.7,245.43,34655879.14
5/22/2019 0:00,ETH/USD,254.39,261.29,240.38,243.59,39245003.78
5/21/2019 0:00,ETH/USD,251.55,263.41,247.43,254.39,31720478.57
5/20/2019 0:00,ETH/USD,260.29,260.29,238.91,251.55,47876385.86
5/19/2019 0:00,ETH/USD,233.52,265,231.1,260.29,52175295.41
5/18/2019 0:00,ETH/USD,246.29,250,231,233.52,29139859.22
5/17/2019 0:00,ETH/USD,263.99,268.51,227.2,246.29,100723285.8
5/16/2019 0:00,ETH/USD,246.78,279,242.3,263.99,159685552.8
5/15/2019 0:00,ETH/USD,216.5,248.64,215.73,246.78,64115546.08
5/14/2019 0:00,ETH/USD,194.85,220.75,194.01,216.5,65230276.61
5/13/2019 0:00,ETH/USD,188.25,205,186,194.85,48265543.59
5/12/2019 0:00,ETH/USD,190.47,201.17,183.5,188.25,51888677.8
5/11/2019 0:00,ETH/USD,174.26,203.6,173.76,190.47,65207440.73
5/10/2019 0:00,ETH/USD,173.42,178.16,170.64,174.26,17582051.36
5/9/2019 0:00,ETH/USD,177.09,180.4,170.5,173.42,14506830.35
5/8/2019 0:00,ETH/USD,176.45,179.29,169.23,177.09,20006679.19
5/7/2019 0:00,ETH/USD,181.6,191.83,176.11,176.45,28925802.86
5/6/2019 0:00,ETH/USD,171.01,187.24,167.62,181.6,27373155.44
5/5/2019 0:00,ETH/USD,170.95,172.98,166.15,171.01,9683201.48
5/4/2019 0:00,ETH/USD,175.29,178.83,167.22,170.95,11616178.65
5/3/2019 0:00,ETH/USD,169.25,181.21,167.86,175.29,28201320.19
5/2/2019 0:00,ETH/USD,167.67,170.6,166.55,169.25,7876569.28
5/1/2019 0:00,ETH/USD,170.5,173.09,165.77,167.67,14626335.52
4/30/2019 0:00,ETH/USD,162.35,171.79,162.28,170.5,27477051.11
4/29/2019 0:00,ETH/USD,163.13,164.5,157.01,162.35,24393192.25
4/28/2019 0:00,ETH/USD,162.79,166.42,161.33,163.13,19884877.67
4/27/2019 0:00,ETH/USD,160.95,165.82,159.13,162.79,17321226.31
4/26/2019 0:00,ETH/USD,154.55,162.86,151.36,160.95,34725162.83
4/25/2019 0:00,ETH/USD,166.7,167.36,148.88,154.55,38021373.18
4/24/2019 0:00,ETH/USD,170.81,171.6,161.66,166.7,31391917.87
4/23/2019 0:00,ETH/USD,172.27,178.42,169.3,170.81,33946888.55
4/22/2019 0:00,ETH/USD,170.6,174.34,168.8,172.27,29324882.06
4/21/2019 0:00,ETH/USD,174.27,175.11,167.19,170.6,33853322.03
4/20/2019 0:00,ETH/USD,174.6,179.17,171.47,174.27,18705837.17
4/19/2019 0:00,ETH/USD,175.13,175.52,170.01,174.6,25185469.22
4/18/2019 0:00,ETH/USD,167.5,177.39,167.2,175.13,50632290.58
4/17/2019 0:00,ETH/USD,167.44,169.38,165.57,167.5,21764409.31
4/16/2019 0:00,ETH/USD,160.33,168.76,159.42,167.44,29835309.64
4/15/2019 0:00,ETH/USD,169.08,170.52,156.42,160.33,36578736.39
4/14/2019 0:00,ETH/USD,165.2,170.78,162.48,169.08,27189946.13
4/13/2019 0:00,ETH/USD,165.3,167.19,162.82,165.2,19795976.84
4/12/2019 0:00,ETH/USD,165.6,168.51,160.2,165.3,22567042.56
4/11/2019 0:00,ETH/USD,177.2,177.39,160.89,165.6,56299573.17
4/10/2019 0:00,ETH/USD,176.8,186.97,169.01,177.2,74721026.49
4/9/2019 0:00,ETH/USD,181.46,181.66,175.52,176.8,43437410.6
4/8/2019 0:00,ETH/USD,176.62,187.98,175,181.46,83713839.95
4/7/2019 0:00,ETH/USD,167.08,178.99,165.86,176.62,41045275.98
4/6/2019 0:00,ETH/USD,167.07,174.32,161.71,167.08,42905419.49
4/5/2019 0:00,ETH/USD,158.66,170,157.76,167.07,31595263.25
4/4/2019 0:00,ETH/USD,161.17,165.38,155,158.66,48920354.27
4/3/2019 0:00,ETH/USD,165.5,181.33,151.82,161.17,138242432.2
4/2/2019 0:00,ETH/USD,143.2,168.5,142.94,165.5,89672542.1
4/1/2019 0:00,ETH/USD,143.78,145.58,141,143.2,14931915.23
3/31/2019 0:00,ETH/USD,144.65,144.68,142.64,143.78,8589016.09
3/30/2019 0:00,ETH/USD,146.2,149.17,142.03,144.65,19788171.85
3/29/2019 0:00,ETH/USD,140.26,146.6,140,146.2,22185626.66
3/28/2019 0:00,ETH/USD,141.71,141.71,139.42,140.26,8371342.12
3/27/2019 0:00,ETH/USD,135.4,142.19,135.33,141.71,24645625.37
3/26/2019 0:00,ETH/USD,135.14,136.26,133.9,135.4,15777189.94
3/25/2019 0:00,ETH/USD,137.81,138.76,132.67,135.14,15484681.01
3/24/2019 0:00,ETH/USD,139.28,139.37,136.69,137.81,8180075.44
3/23/2019 0:00,ETH/USD,138,140.7,137.8,139.28,11348793.27
3/22/2019 0:00,ETH/USD,136.99,139.49,136.15,138,12553116.95
3/21/2019 0:00,ETH/USD,142.17,142.78,135,136.99,23883183.73
3/20/2019 0:00,ETH/USD,141.64,143.02,138.77,142.17,16934298.53
3/19/2019 0:00,ETH/USD,140.6,142.34,139.81,141.64,11622316.35
3/18/2019 0:00,ETH/USD,141.71,144.88,138.3,140.6,21053194.02
3/17/2019 0:00,ETH/USD,143.79,143.79,140,141.71,16941056.76
3/16/2019 0:00,ETH/USD,139.15,147.5,139.15,143.79,28268493.16
3/15/2019 0:00,ETH/USD,134.72,141.19,134.68,139.15,36218767.67
3/14/2019 0:00,ETH/USD,134.52,138.51,131.56,134.72,19541298.65
3/13/2019 0:00,ETH/USD,136.27,136.32,133.42,134.52,14168308.48
3/12/2019 0:00,ETH/USD,135.41,139.01,130.55,136.27,25704611.39
